dialog_act_type,utt
situation-eat,戸塚食いに行こうよ
situation-eat,新宿食いに行こうよ
situation-eat,川崎食いに行こうよ
situation-eat,登戸食いに行こうよ
situation-eat,平塚食いに行こうよ
situation-eat,綾瀬食いに行こうよ
situation-eat,北千住食いに行こうよ
situation-eat,池袋食いに行こうよ
situation-eat,東京食いに行こうよ
situation-eat,鶴見食いに行こうよ
situation-eat,品川食いに行こうよ
situation-eat,登戸食いに行こうよ
situation-eat,登戸食べに行こうよ
situation-eat,海老名食べに行こうよ
situation-eat,新橋食べに行こうよ
situation-eat,品川食べに行こうよ
situation-eat,池袋食べに行こうよ
situation-eat,綾瀬食べに行こうよ
situation-eat,池袋食べに行こうよ
situation-eat,渋谷食べに行こうよ
situation-eat,武蔵小杉食べに行こうよ
situation-eat,渋谷食べに行こうよ
situation-eat,品川食べに行こうよ
situation-eat,池袋食べに行こうよ
situation-eat,東京食べに行こうよ
situation-eat,空き幅や食べに行こうよ
situation-eat,横浜食べに行こうよ
situation-eat,高田馬場食べに行こうよ
situation-eat,川崎食べに行こうよ
situation-eat,本厚木食べに行こうよ
situation-eat,大船食べに行こうよ
situation-eat,品川食べに行こうよ
situation-eat,東京食べに行こうよ
situation-eat,有楽町食べに行こうよ
situation-eat,武蔵小杉食べに行こうよ
situation-eat,戸塚食べに行こうよ
situation-eat,川崎食べに行こうよ
situation-eat,渋谷食べに行こうよ
situation-eat,武蔵小杉食べに行こうよ
situation-eat,新橋食べに行こうよ
situation-eat,池袋食べに行こうよ
situation-eat,藤沢食べに行こうよ
situation-eat,東京食べに行こうよ
situation-eat,戸塚食べに行こうよ
situation-eat,綾瀬食べに行こうよ
situation-eat,藤沢食べに行こうよ
situation-eat,藤沢食べに行こうよ
situation-eat,海老名食べに行こうよ
situation-eat,武蔵小杉食べに行こうよ
situation-eat,平塚食べに行こうよ
situation-eat,相模大野食べに行こうよ
situation-eat,鶴見食べに行こうよ
situation-eat,武蔵小杉食べに行こうよ
situation-eat,高田馬場食べに行こうよ
situation-eat,武蔵小杉食べに行こうよ
situation-eat,武蔵小杉食べに行こうよ
situation-eat,新橋食べに行こうよ
situation-eat,戸塚食べに行こうよ
situation-eat,海老名食べに行こうよ
situation-eat,登戸食べに行こうよ
situation-eat,綾瀬食べに行こうよ
situation-eat,新橋食べに行こうよ
situation-eat,北千住食べに行こうよ
situation-eat,空き幅や食べに行こうよ
situation-eat,横浜食べに行こうよ
situation-eat,有楽町食べに行こうよ
situation-eat,北千住食べに行こうよ
situation-eat,新宿食べに行こうよ
situation-eat,品川食べに行こうよ
situation-eat,池袋食べに行こうよ
situation-eat,川崎食べに行こうよ
situation-eat,品川食べに行こうよ
situation-eat,上野食べに行こうよ
situation-eat,池袋食べに行こうよ
situation-eat,高田馬場食べに行こうよ
situation-eat,藤沢食べに行こうよ
situation-eat,上野食べに行こうよ
situation-eat,川崎食べに行こうよ
situation-eat,空き幅や食べに行こうよ
situation-eat,中野食べに行こうよ
situation-eat,新宿食べに行こうよ
situation-eat,平塚食べに行こうよ
situation-eat,武蔵小杉食べに行こうよ
situation-eat,中野食べに行こうよ
situation-eat,新宿食べに行こうよ
situation-eat,高田馬場食べに行こうよ
situation-eat,戸塚食べに行こうよ
situation-eat,海老名食べに行こうよ
situation-eat,平塚食べに行こうよ
situation-eat,鶴見食べに行こうよ
situation-eat,中野食べに行こうよ
situation-eat,上野食べに行こうよ
situation-eat,大船食べに行こうよ
situation-eat,高田馬場食べに行こうよ
situation-eat,綾瀬食べに行こうよ
situation-eat,鶴見食べに行こうよ
situation-eat,戸塚食べに行こうよ
situation-eat,高田馬場食べに行こうよ
situation-eat,綾瀬食べに行こうよ
situation-eat,品川食べに行こうよ
situation-eat,上野食べに行こうよ
situation-eat,平塚食べに行こうよ
situation-eat,新橋食べに行こうよ
situation-eat,横浜食べに行こうよ
situation-eat,相模大野食べに行こうよ
situation-eat,有楽町食べに行こうよ
situation-eat,川崎食べに行こうよ
situation-eat,上野食べに行こうよ
situation-eat,池袋食べに行こうよ
situation-eat,中野食べに行こうよ
situation-eat,鶴見食べに行こうよ
situation-eat,有楽町食べに行こうよ
situation-eat,新橋行こ
situation-eat,藤沢行こ
situation-eat,北千住行こ
situation-eat,平塚行こ
situation-eat,綾瀬行こ
situation-eat,平塚行こ
situation-eat,東京行こ
situation-eat,有楽町行こ
situation-eat,鶴見行こ
situation-eat,藤沢行こ
situation-eat,上野行こ
situation-eat,登戸行こ
situation-eat,上野行こ
situation-eat,戸塚行こ
situation-eat,相模大野行こ
situation-eat,品川行こ
situation-eat,池袋行こ
situation-eat,戸塚行こ
situation-eat,藤沢行こ
situation-eat,品川行こ
situation-eat,大船行こ
situation-eat,相模大野行こ
situation-eat,池袋行こ
situation-eat,渋谷行こ
situation-eat,有楽町行こ
situation-eat,綾瀬行こ
situation-eat,海老名行こ
situation-eat,新橋行こ
situation-eat,新橋行こ
situation-eat,大船行こ
situation-eat,上野行こ
situation-eat,新橋行こ
situation-eat,戸塚行こ
situation-eat,中野行こ
situation-eat,新宿行こ
situation-eat,中野行こ
situation-eat,渋谷行こ
situation-eat,新橋行こ
situation-eat,新宿行こ
situation-eat,新橋行こ
situation-eat,武蔵小杉行こ
situation-eat,品川行こ
situation-eat,登戸行こ
situation-eat,登戸行こ
situation-eat,大船行こ
situation-eat,登戸行こ
situation-eat,池袋行こ
situation-eat,戸塚行こ
situation-eat,池袋行こ
situation-eat,中野行こ
situation-eat,平塚行こ
situation-eat,渋谷行こ
situation-eat,北千住行こ
situation-eat,本厚木行こ
situation-eat,平塚行こ
situation-eat,空き幅や行こ
situation-eat,新橋行こ
situation-eat,渋谷行こ
situation-eat,綾瀬行こ
situation-eat,相模大野行こ
situation-eat,新橋行こ
situation-eat,相模大野行こ
situation-eat,大船行こ
situation-eat,武蔵小杉行こ
situation-eat,武蔵小杉行こ
situation-eat,綾瀬行こ
situation-eat,綾瀬行こ
situation-eat,相模大野行こ
situation-eat,東京行こ
situation-eat,新橋行こ
situation-eat,渋谷行こ
situation-eat,海老名行こ
situation-eat,空き幅や行こ
situation-eat,登戸行こ
situation-eat,大船行こ
situation-eat,川崎行こ
situation-eat,中野行こ
situation-eat,新橋行こ
situation-eat,登戸行こ
situation-eat,平塚行こ
situation-eat,新橋行こ
situation-eat,池袋行こ
situation-eat,空き幅や行こ
situation-eat,登戸行こ
situation-eat,大船行こ
situation-eat,横浜行こ
situation-eat,上野行こ
situation-eat,戸塚行こ
situation-eat,本厚木行こ
situation-eat,渋谷行こ
situation-eat,海老名行こ
situation-eat,平塚行こ
situation-eat,北千住行こ
situation-eat,渋谷行こ
situation-eat,本厚木行こ
situation-eat,有楽町行こ
situation-eat,鶴見行こ
situation-eat,相模大野行こ
situation-eat,藤沢行こ
situation-eat,高田馬場行こ
situation-eat,品川行かない？
situation-eat,新橋行かない？
situation-eat,平塚行かない？
situation-eat,品川行かない？
situation-eat,新宿行かない？
situation-eat,空き幅や行かない？
situation-eat,海老名行かない？
situation-eat,池袋行かない？
situation-eat,有楽町行かない？
situation-eat,横浜行かない？
situation-eat,上野行かない？
situation-eat,大船行かない？
situation-eat,鶴見行かない？
situation-eat,本厚木行かない？
situation-eat,鶴見行かない？
situation-eat,本厚木行かない？
situation-eat,北千住行かない？
situation-eat,東京行かない？
situation-eat,本厚木行かない？
situation-eat,川崎行かない？
situation-eat,大船行かない？
situation-eat,池袋行かない？
situation-eat,相模大野行かない？
situation-eat,有楽町行かない？
situation-eat,本厚木行かない？
situation-eat,高田馬場行かない？
situation-eat,品川行かない？
situation-eat,本厚木行かない？
situation-eat,中野行かない？
situation-eat,平塚行かない？
situation-eat,空き幅や行かない？
situation-eat,横浜行かない？
situation-eat,渋谷行かない？
situation-eat,北千住行かない？
situation-eat,川崎行かない？
situation-eat,池袋行かない？
situation-eat,戸塚行かない？
situation-eat,渋谷行かない？
situation-eat,海老名行かない？
situation-eat,平塚行かない？
situation-eat,綾瀬行かない？
situation-eat,高田馬場行かない？
situation-eat,戸塚行かない？
situation-eat,高田馬場行かない？
situation-eat,鶴見行かない？
situation-eat,川崎行かない？
situation-eat,綾瀬行かない？
situation-eat,川崎行かない？
situation-eat,登戸行かない？
situation-eat,川崎行かない？
situation-eat,戸塚行かない？
situation-eat,鶴見行かない？
situation-eat,空き幅や行かない？
situation-eat,新橋行かない？
situation-eat,新宿行かない？
situation-eat,北千住行かない？
situation-eat,横浜行かない？
situation-eat,相模大野行かない？
situation-eat,新橋行かない？
situation-eat,有楽町行かない？
situation-eat,品川行かない？
situation-eat,藤沢行かない？
situation-eat,相模大野行かない？
situation-eat,鶴見行かない？
situation-eat,上野行かない？
situation-eat,登戸行かない？
situation-eat,上野行かない？
situation-eat,藤沢行かない？
situation-eat,新橋行かない？
situation-eat,大船行かない？
situation-eat,川崎行かない？
situation-eat,北千住行かない？
situation-eat,池袋行かない？
situation-eat,上野行かない？
situation-eat,平塚行かない？
situation-eat,東京行かない？
situation-eat,綾瀬行かない？
situation-eat,池袋行かない？
situation-eat,海老名行かない？
situation-eat,本厚木行かない？
situation-eat,東京行かない？
situation-eat,大船行かない？
situation-eat,新宿行かない？
situation-eat,上野行かない？
situation-eat,川崎行かない？
situation-eat,東京行かない？
situation-eat,有楽町行かない？
situation-eat,池袋行かない？
situation-eat,池袋行かない？
situation-eat,平塚行かない？
situation-eat,空き幅や行かない？
situation-eat,新橋行かない？
situation-eat,東京行かない？
situation-eat,新橋行かない？
situation-eat,高田馬場行かない？
situation-eat,北千住行かない？
situation-eat,戸塚行かない？
situation-eat,鶴見行かない？
situation-eat,藤沢行かない？
situation-eat,藤沢行かない？
situation-eat,中野行こ
situation-eat,品川行こ
situation-eat,上野行こ
situation-eat,品川行こ
situation-eat,戸塚行こ
situation-eat,新宿行こ
situation-eat,空き幅や行こ
situation-eat,藤沢行こ
situation-eat,武蔵小杉行こ
situation-eat,藤沢行こ
situation-eat,空き幅や行こ
situation-eat,渋谷行こ
situation-eat,海老名行こ
situation-eat,北千住行こ
situation-eat,中野行こ
situation-eat,相模大野行こ
situation-eat,新宿行こ
situation-eat,鶴見行こ
situation-eat,中野行こ
situation-eat,川崎行こ
situation-eat,東京行こ
situation-eat,品川行こ
situation-eat,新橋行こ
situation-eat,海老名行こ
situation-eat,海老名行こ
situation-eat,大船行こ
situation-eat,本厚木行こ
situation-eat,相模大野行こ
situation-eat,横浜行こ
situation-eat,大船行こ
situation-eat,池袋行こ
situation-eat,渋谷行こ
situation-eat,空き幅や行こ
situation-eat,戸塚行こ
situation-eat,藤沢行こ
